Date,Rainfall,Uncertainty,State,Country
4/1/1975,17.527,0.269,Uttaranchal,India
5/1/1975,21.196,0.458,Uttaranchal,India
6/1/1975,21.514,0.675,Uttaranchal,India
7/1/1975,19.809,0.489,Uttaranchal,India
8/1/1975,19.628,0.512,Uttaranchal,India
9/1/1975,18.136,0.317,Uttaranchal,India
10/1/1975,16.601,0.32,Uttaranchal,India
11/1/1975,10.69,0.271,Uttaranchal,India
12/1/1975,8.062,0.608,Uttaranchal,India
1/1/1976,6.782,0.182,Uttaranchal,India
2/1/1976,7.919,0.178,Uttaranchal,India
3/1/1976,11.561,0.416,Uttaranchal,India
4/1/1976,16.373,0.302,Uttaranchal,India
5/1/1976,20.215,0.348,Uttaranchal,India
6/1/1976,21.002,0.359,Uttaranchal,India
7/1/1976,20.603,0.3,Uttaranchal,India
8/1/1976,19,0.419,Uttaranchal,India
9/1/1976,18.681,0.497,Uttaranchal,India
10/1/1976,16.019,0.491,Uttaranchal,India
11/1/1976,13.189,0.729,Uttaranchal,India
12/1/1976,7.784,0.467,Uttaranchal,India
1/1/1977,6.605,0.578,Uttaranchal,India
2/1/1977,8.684,1.024,Uttaranchal,India
3/1/1977,14.555,1.006,Uttaranchal,India
4/1/1977,16.71,0.36,Uttaranchal,India
5/1/1977,19.378,0.627,Uttaranchal,India
6/1/1977,21.171,0.256,Uttaranchal,India
7/1/1977,19.895,0.319,Uttaranchal,India
8/1/1977,19.97,0.314,Uttaranchal,India
9/1/1977,18.441,0.628,Uttaranchal,India
10/1/1977,15.867,0.537,Uttaranchal,India
11/1/1977,13.041,0.553,Uttaranchal,India
12/1/1977,7.973,0.894,Uttaranchal,India
1/1/1978,5.527,0.488,Uttaranchal,India
2/1/1978,6.628,0.916,Uttaranchal,India
3/1/1978,9.385,0.833,Uttaranchal,India
4/1/1978,16.626,0.448,Uttaranchal,India
5/1/1978,22.896,0.656,Uttaranchal,India
6/1/1978,22.099,0.577,Uttaranchal,India
7/1/1978,20.091,0.353,Uttaranchal,India
8/1/1978,19.887,0.531,Uttaranchal,India
9/1/1978,18.462,0.398,Uttaranchal,India
10/1/1978,16.29,0.398,Uttaranchal,India
11/1/1978,11.152,0.698,Uttaranchal,India
12/1/1978,7.586,1.219,Uttaranchal,India
1/1/1979,6.593,0.959,Uttaranchal,India
2/1/1979,6.396,0.805,Uttaranchal,India
3/1/1979,10.38,0.567,Uttaranchal,India
4/1/1979,17.77,0.437,Uttaranchal,India
5/1/1979,19.84,0.807,Uttaranchal,India
6/1/1979,22.461,0.294,Uttaranchal,India
7/1/1979,20.903,0.228,Uttaranchal,India
8/1/1979,20.786,0.338,Uttaranchal,India
9/1/1979,19.061,0.458,Uttaranchal,India
10/1/1979,16.736,0.263,Uttaranchal,India
11/1/1979,13.42,0.472,Uttaranchal,India
12/1/1979,8.28,0.466,Uttaranchal,India
1/1/1980,6.635,0.625,Uttaranchal,India
2/1/1980,8.897,0.364,Uttaranchal,India
3/1/1980,11.271,0.662,Uttaranchal,India
4/1/1980,18.554,0.344,Uttaranchal,India
5/1/1980,22.398,0.48,Uttaranchal,India
6/1/1980,21.633,0.842,Uttaranchal,India
7/1/1980,20.275,0.251,Uttaranchal,India
8/1/1980,20.284,0.247,Uttaranchal,India
9/1/1980,19.135,0.371,Uttaranchal,India
10/1/1980,15.818,0.641,Uttaranchal,India
11/1/1980,12.082,0.384,Uttaranchal,India
12/1/1980,8.152,0.441,Uttaranchal,India
1/1/1981,5.927,1.189,Uttaranchal,India
2/1/1981,8.898,0.473,Uttaranchal,India
3/1/1981,11.226,0.881,Uttaranchal,India
4/1/1981,17.292,0.386,Uttaranchal,India
5/1/1981,20.714,1.143,Uttaranchal,India
6/1/1981,22.775,0.515,Uttaranchal,India
7/1/1981,20.304,0.534,Uttaranchal,India
8/1/1981,20.293,0.35,Uttaranchal,India
9/1/1981,19.354,0.346,Uttaranchal,India
10/1/1981,15.928,0.806,Uttaranchal,India
11/1/1981,10.779,0.542,Uttaranchal,India
12/1/1981,7.326,0.46,Uttaranchal,India
1/1/1982,7.163,0.439,Uttaranchal,India
2/1/1982,6.935,0.372,Uttaranchal,India
3/1/1982,9.401,1.438,Uttaranchal,India
4/1/1982,15.78,0.556,Uttaranchal,India
5/1/1982,18.418,0.528,Uttaranchal,India
6/1/1982,21.795,0.42,Uttaranchal,India
7/1/1982,21.855,0.384,Uttaranchal,India
8/1/1982,20.112,0.279,Uttaranchal,India
9/1/1982,19.144,0.623,Uttaranchal,India
10/1/1982,15.811,0.328,Uttaranchal,India
11/1/1982,11.619,0.451,Uttaranchal,India
12/1/1982,8.22,0.521,Uttaranchal,India
1/1/1983,5.758,0.757,Uttaranchal,India
2/1/1983,6.129,0.812,Uttaranchal,India
3/1/1983,10.612,0.211,Uttaranchal,India
4/1/1983,14.052,0.367,Uttaranchal,India
5/1/1983,19.395,0.715,Uttaranchal,India
6/1/1983,21.132,0.47,Uttaranchal,India
7/1/1983,20.974,1.078,Uttaranchal,India
8/1/1983,20.378,0.542,Uttaranchal,India
9/1/1983,19.207,0.593,Uttaranchal,India
10/1/1983,15.211,0.313,Uttaranchal,India
11/1/1983,11.257,0.193,Uttaranchal,India
12/1/1983,7.853,0.32,Uttaranchal,India
1/1/1984,5.25,0.91,Uttaranchal,India
2/1/1984,6.722,0.391,Uttaranchal,India
3/1/1984,14.311,0.611,Uttaranchal,India
4/1/1984,17.362,0.645,Uttaranchal,India
5/1/1984,23.139,0.52,Uttaranchal,India
6/1/1984,22.115,0.671,Uttaranchal,India
7/1/1984,20.212,0.327,Uttaranchal,India
8/1/1984,20.208,0.393,Uttaranchal,India
9/1/1984,18.439,0.641,Uttaranchal,India
10/1/1984,15.908,0.504,Uttaranchal,India
11/1/1984,11.109,0.464,Uttaranchal,India
12/1/1984,8.711,0.568,Uttaranchal,India
1/1/1985,5.336,0.484,Uttaranchal,India
2/1/1985,9.043,0.602,Uttaranchal,India
3/1/1985,15.056,0.738,Uttaranchal,India
4/1/1985,17.915,0.442,Uttaranchal,India
5/1/1985,21.308,0.413,Uttaranchal,India
6/1/1985,22.386,0.699,Uttaranchal,India
7/1/1985,20.175,0.214,Uttaranchal,India
8/1/1985,20.192,0.295,Uttaranchal,India
9/1/1985,18.483,0.799,Uttaranchal,India
10/1/1985,14.865,0.953,Uttaranchal,India
11/1/1985,11.787,0.571,Uttaranchal,India
12/1/1985,8.834,0.545,Uttaranchal,India
1/1/1986,6.839,0.835,Uttaranchal,India
2/1/1986,7.943,0.356,Uttaranchal,India
3/1/1986,11.473,0.877,Uttaranchal,India
4/1/1986,16.528,0.564,Uttaranchal,India
5/1/1986,18.642,0.655,Uttaranchal,India
6/1/1986,21.941,0.653,Uttaranchal,India
7/1/1986,20.336,0.276,Uttaranchal,India
8/1/1986,20.318,0.362,Uttaranchal,India
9/1/1986,18.913,0.851,Uttaranchal,India
10/1/1986,15.146,0.527,Uttaranchal,India
11/1/1986,12.489,0.82,Uttaranchal,India
12/1/1986,6.908,0.607,Uttaranchal,India
1/1/1987,7.103,1.083,Uttaranchal,India
2/1/1987,9.322,0.174,Uttaranchal,India
3/1/1987,13.525,0.943,Uttaranchal,India
4/1/1987,17.864,0.813,Uttaranchal,India
5/1/1987,18.452,0.552,Uttaranchal,India
6/1/1987,23.121,0.424,Uttaranchal,India
7/1/1987,22.475,0.949,Uttaranchal,India
8/1/1987,21.145,0.696,Uttaranchal,India
9/1/1987,20.127,0.522,Uttaranchal,India
10/1/1987,16.807,0.392,Uttaranchal,India
11/1/1987,12.97,1.095,Uttaranchal,India
12/1/1987,8.065,0.988,Uttaranchal,India
1/1/1988,7.562,0.497,Uttaranchal,India
2/1/1988,9.437,0.306,Uttaranchal,India
3/1/1988,12.025,0.468,Uttaranchal,India
4/1/1988,18.51,0.449,Uttaranchal,India
5/1/1988,22.258,0.554,Uttaranchal,India
6/1/1988,21.932,0.728,Uttaranchal,India
7/1/1988,20.379,0.214,Uttaranchal,India
8/1/1988,19.773,0.234,Uttaranchal,India
9/1/1988,19.431,0.982,Uttaranchal,India
10/1/1988,16.294,1.84,Uttaranchal,India
11/1/1988,11.493,0.47,Uttaranchal,India
12/1/1988,8.28,0.624,Uttaranchal,India
1/1/1989,4.941,0.851,Uttaranchal,India
2/1/1989,7.389,0.451,Uttaranchal,India
3/1/1989,11.853,0.529,Uttaranchal,India
4/1/1989,16.289,0.888,Uttaranchal,India
5/1/1989,20.678,0.48,Uttaranchal,India
6/1/1989,21.016,0.727,Uttaranchal,India
7/1/1989,20.962,0.232,Uttaranchal,India
8/1/1989,19.595,0.282,Uttaranchal,India
9/1/1989,19.346,0.479,Uttaranchal,India
10/1/1989,16.412,0.656,Uttaranchal,India
11/1/1989,11.934,0.407,Uttaranchal,India
12/1/1989,8.217,0.804,Uttaranchal,India
1/1/1990,8.744,0.699,Uttaranchal,India
2/1/1990,8.23,0.443,Uttaranchal,India
3/1/1990,10.3,0.327,Uttaranchal,India
4/1/1990,16.432,0.308,Uttaranchal,India
5/1/1990,20.467,1.453,Uttaranchal,India
6/1/1990,22.77,0.296,Uttaranchal,India
7/1/1990,20.046,0.381,Uttaranchal,India
8/1/1990,20.083,0.265,Uttaranchal,India
9/1/1990,19.011,0.195,Uttaranchal,India
10/1/1990,15.252,0.389,Uttaranchal,India
11/1/1990,12.406,0.853,Uttaranchal,India
12/1/1990,8.761,0.615,Uttaranchal,India
1/1/1991,5.856,1.269,Uttaranchal,India
2/1/1991,9.136,0.545,Uttaranchal,India
3/1/1991,12.342,1.052,Uttaranchal,India
4/1/1991,15.879,0.179,Uttaranchal,India
5/1/1991,20.832,0.25,Uttaranchal,India
6/1/1991,21.627,0.492,Uttaranchal,India
7/1/1991,21.957,0.363,Uttaranchal,India
8/1/1991,19.706,0.299,Uttaranchal,India
9/1/1991,19.261,0.252,Uttaranchal,India
10/1/1991,15.566,0.622,Uttaranchal,India
11/1/1991,11.348,0.468,Uttaranchal,India
12/1/1991,8.564,1.006,Uttaranchal,India
1/1/1992,7.498,0.87,Uttaranchal,India
2/1/1992,7.122,0.419,Uttaranchal,India
3/1/1992,12.255,0.255,Uttaranchal,India
4/1/1992,17.086,0.337,Uttaranchal,India
5/1/1992,19.16,0.57,Uttaranchal,India
6/1/1992,21.829,0.495,Uttaranchal,India
7/1/1992,19.943,0.402,Uttaranchal,India
8/1/1992,19.635,0.332,Uttaranchal,India
9/1/1992,18.87,0.38,Uttaranchal,India
10/1/1992,15.548,0.49,Uttaranchal,India
11/1/1992,11.719,0.408,Uttaranchal,India
12/1/1992,8.881,0.905,Uttaranchal,India
1/1/1993,6.708,0.677,Uttaranchal,India
2/1/1993,9.883,0.359,Uttaranchal,India
3/1/1993,10.129,0.367,Uttaranchal,India
4/1/1993,16.594,0.318,Uttaranchal,India
5/1/1993,21.215,0.617,Uttaranchal,India
6/1/1993,21.631,0.781,Uttaranchal,India
7/1/1993,20.459,0.571,Uttaranchal,India
8/1/1993,20.584,0.455,Uttaranchal,India
9/1/1993,18.853,0.668,Uttaranchal,India
10/1/1993,16.034,0.367,Uttaranchal,India
11/1/1993,12.553,0.394,Uttaranchal,India
12/1/1993,8.457,0.255,Uttaranchal,India
1/1/1994,7.443,0.401,Uttaranchal,India
2/1/1994,7.661,0.596,Uttaranchal,India
3/1/1994,13.908,0.524,Uttaranchal,India
4/1/1994,16.031,0.512,Uttaranchal,India
5/1/1994,21.385,0.334,Uttaranchal,India
6/1/1994,23.335,0.665,Uttaranchal,India
7/1/1994,20.825,0.69,Uttaranchal,India
8/1/1994,20.124,0.301,Uttaranchal,India
9/1/1994,19.276,0.766,Uttaranchal,India
10/1/1994,15.66,0.318,Uttaranchal,India
11/1/1994,12.058,0.297,Uttaranchal,India
12/1/1994,8.557,0.425,Uttaranchal,India
1/1/1995,4.947,0.409,Uttaranchal,India
2/1/1995,7.64,0.587,Uttaranchal,India
3/1/1995,11.489,0.204,Uttaranchal,India
4/1/1995,16.562,0.259,Uttaranchal,India
5/1/1995,22.36,0.638,Uttaranchal,India
6/1/1995,23.969,0.658,Uttaranchal,India
7/1/1995,21.115,0.306,Uttaranchal,India
8/1/1995,19.638,0.55,Uttaranchal,India
9/1/1995,19.398,0.425,Uttaranchal,India
10/1/1995,16.602,0.183,Uttaranchal,India
11/1/1995,11.906,0.286,Uttaranchal,India
12/1/1995,8.637,0.667,Uttaranchal,India
1/1/1996,6.783,0.506,Uttaranchal,India
2/1/1996,8.441,0.316,Uttaranchal,India
3/1/1996,12.764,0.628,Uttaranchal,India
4/1/1996,17.28,0.387,Uttaranchal,India
5/1/1996,20.94,0.58,Uttaranchal,India
6/1/1996,21.727,0.443,Uttaranchal,India
7/1/1996,20.691,0.295,Uttaranchal,India
8/1/1996,19.532,0.287,Uttaranchal,India
9/1/1996,19.003,0.347,Uttaranchal,India
10/1/1996,15.544,0.331,Uttaranchal,India
11/1/1996,12.112,0.762,Uttaranchal,India
12/1/1996,7.72,0.525,Uttaranchal,India
1/1/1997,6.061,0.419,Uttaranchal,India
2/1/1997,7.799,0.659,Uttaranchal,India
3/1/1997,12.415,1.077,Uttaranchal,India
4/1/1997,15.779,1.174,Uttaranchal,India
5/1/1997,19.448,0.433,Uttaranchal,India
6/1/1997,21.476,0.345,Uttaranchal,India
7/1/1997,21.48,0.42,Uttaranchal,India
8/1/1997,20.115,0.802,Uttaranchal,India
9/1/1997,19.446,0.536,Uttaranchal,India
10/1/1997,13.573,0.844,Uttaranchal,India
11/1/1997,10.528,1.198,Uttaranchal,India
12/1/1997,5.42,1.129,Uttaranchal,India
1/1/1998,5.82,0.71,Uttaranchal,India
2/1/1998,8.265,0.564,Uttaranchal,India
3/1/1998,10.57,0.641,Uttaranchal,India
4/1/1998,17.394,0.342,Uttaranchal,India
5/1/1998,21.977,0.461,Uttaranchal,India
6/1/1998,22.542,0.573,Uttaranchal,India
7/1/1998,20.865,0.253,Uttaranchal,India
8/1/1998,20.025,0.28,Uttaranchal,India
9/1/1998,19.386,0.39,Uttaranchal,India
10/1/1998,16.297,0.483,Uttaranchal,India
11/1/1998,12.411,0.781,Uttaranchal,India
12/1/1998,7.814,0.612,Uttaranchal,India
1/1/1999,6.421,0.198,Uttaranchal,India
2/1/1999,10.205,0.505,Uttaranchal,India
3/1/1999,14.299,0.633,Uttaranchal,India
4/1/1999,20.062,1.089,Uttaranchal,India
5/1/1999,21.919,0.251,Uttaranchal,India
6/1/1999,21.808,0.355,Uttaranchal,India
7/1/1999,21.159,0.333,Uttaranchal,India
8/1/1999,20.836,0.165,Uttaranchal,India
9/1/1999,19.415,0.294,Uttaranchal,India
10/1/1999,16.447,0.19,Uttaranchal,India
11/1/1999,12.856,0.271,Uttaranchal,India
12/1/1999,8.423,0.594,Uttaranchal,India
1/1/2000,6.923,0.33,Uttaranchal,India
2/1/2000,5.972,0.574,Uttaranchal,India
3/1/2000,11.443,0.305,Uttaranchal,India
4/1/2000,18.537,0.745,Uttaranchal,India
5/1/2000,21.805,0.66,Uttaranchal,India
6/1/2000,21.083,0.575,Uttaranchal,India
7/1/2000,20.57,0.435,Uttaranchal,India
8/1/2000,20.404,0.271,Uttaranchal,India
9/1/2000,19.261,0.308,Uttaranchal,India
10/1/2000,17.349,0.347,Uttaranchal,India
11/1/2000,12.647,0.463,Uttaranchal,India
12/1/2000,8.869,0.515,Uttaranchal,India
1/1/2001,6.267,0.641,Uttaranchal,India
2/1/2001,9.488,0.409,Uttaranchal,India
3/1/2001,12.565,0.457,Uttaranchal,India
4/1/2001,17.006,0.593,Uttaranchal,India
5/1/2001,20.986,0.452,Uttaranchal,India
6/1/2001,20.886,0.509,Uttaranchal,India
7/1/2001,21.114,0.28,Uttaranchal,India
8/1/2001,20.904,0.218,Uttaranchal,India
9/1/2001,20.038,0.315,Uttaranchal,India
10/1/2001,17.253,0.205,Uttaranchal,India
11/1/2001,12.721,0.342,Uttaranchal,India
12/1/2001,8.465,0.476,Uttaranchal,India
1/1/2002,6.27,0.215,Uttaranchal,India
2/1/2002,8.313,0.259,Uttaranchal,India
3/1/2002,12.988,0.495,Uttaranchal,India
4/1/2002,18.191,0.364,Uttaranchal,India
5/1/2002,22.027,0.726,Uttaranchal,India
6/1/2002,22.518,0.393,Uttaranchal,India
7/1/2002,22.845,0.647,Uttaranchal,India
8/1/2002,20.818,0.198,Uttaranchal,India
9/1/2002,17.751,0.272,Uttaranchal,India
10/1/2002,16.563,0.399,Uttaranchal,India
11/1/2002,12.475,0.488,Uttaranchal,India
12/1/2002,8.964,0.515,Uttaranchal,India
1/1/2003,6.186,1.335,Uttaranchal,India
2/1/2003,8.195,0.416,Uttaranchal,India
3/1/2003,12.104,0.339,Uttaranchal,India
4/1/2003,18.223,0.311,Uttaranchal,India
5/1/2003,20.376,0.469,Uttaranchal,India
6/1/2003,23.18,0.558,Uttaranchal,India
7/1/2003,20.727,0.52,Uttaranchal,India
8/1/2003,20.42,0.344,Uttaranchal,India
9/1/2003,19.182,0.329,Uttaranchal,India
10/1/2003,15.92,0.452,Uttaranchal,India
11/1/2003,11.865,0.385,Uttaranchal,India
12/1/2003,7.608,0.43,Uttaranchal,India
1/1/2004,6.568,0.458,Uttaranchal,India
2/1/2004,8.732,0.608,Uttaranchal,India
3/1/2004,15.347,0.383,Uttaranchal,India
4/1/2004,19.225,0.603,Uttaranchal,India
5/1/2004,21.355,0.553,Uttaranchal,India
6/1/2004,20.961,0.329,Uttaranchal,India
7/1/2004,21.356,0.452,Uttaranchal,India
8/1/2004,20.494,0.23,Uttaranchal,India
9/1/2004,20.189,0.524,Uttaranchal,India
10/1/2004,15.108,0.293,Uttaranchal,India
11/1/2004,11.785,0.358,Uttaranchal,India
12/1/2004,8.821,0.638,Uttaranchal,India
1/1/2005,6.316,1.136,Uttaranchal,India
2/1/2005,7.954,0.632,Uttaranchal,India
3/1/2005,13.446,0.219,Uttaranchal,India
4/1/2005,17.231,0.48,Uttaranchal,India
5/1/2005,19.774,0.686,Uttaranchal,India
6/1/2005,23.3,0.767,Uttaranchal,India
7/1/2005,20.281,0.391,Uttaranchal,India
8/1/2005,20.915,0.435,Uttaranchal,India
9/1/2005,19.588,0.39,Uttaranchal,India
10/1/2005,15.963,0.314,Uttaranchal,India
11/1/2005,11.828,0.402,Uttaranchal,India
12/1/2005,7.431,0.334,Uttaranchal,India
1/1/2006,7.577,0.75,Uttaranchal,India
2/1/2006,12.222,0.6,Uttaranchal,India
3/1/2006,12.511,0.227,Uttaranchal,India
4/1/2006,17.908,0.522,Uttaranchal,India
5/1/2006,21.478,0.489,Uttaranchal,India
6/1/2006,21.647,0.516,Uttaranchal,India
7/1/2006,21.176,0.342,Uttaranchal,India
8/1/2006,20.818,0.224,Uttaranchal,India
9/1/2006,19.603,0.497,Uttaranchal,India
10/1/2006,16.663,0.267,Uttaranchal,India
11/1/2006,12.664,0.46,Uttaranchal,India
12/1/2006,8.312,0.555,Uttaranchal,India
1/1/2007,7.033,0.481,Uttaranchal,India
2/1/2007,8.132,0.767,Uttaranchal,India
3/1/2007,12.136,0.448,Uttaranchal,India
4/1/2007,19.185,0.334,Uttaranchal,India
5/1/2007,20.821,0.48,Uttaranchal,India
6/1/2007,22.808,0.404,Uttaranchal,India
7/1/2007,21.168,0.358,Uttaranchal,India
8/1/2007,21.052,0.342,Uttaranchal,India
9/1/2007,19.862,0.399,Uttaranchal,India
10/1/2007,16.643,0.577,Uttaranchal,India
11/1/2007,12.47,0.424,Uttaranchal,India
12/1/2007,7.772,1.164,Uttaranchal,India
1/1/2008,6.846,0.415,Uttaranchal,India
2/1/2008,7.315,0.772,Uttaranchal,India
3/1/2008,14.563,0.564,Uttaranchal,India
4/1/2008,16.859,1.211,Uttaranchal,India
5/1/2008,20.192,0.306,Uttaranchal,India
6/1/2008,20.51,0.573,Uttaranchal,India
7/1/2008,20.521,0.238,Uttaranchal,India
8/1/2008,19.932,0.261,Uttaranchal,India
9/1/2008,19.271,0.601,Uttaranchal,India
10/1/2008,16.571,0.645,Uttaranchal,India
11/1/2008,12.832,0.442,Uttaranchal,India
12/1/2008,9.519,0.353,Uttaranchal,India
1/1/2009,7.677,0.607,Uttaranchal,India
2/1/2009,10.016,0.567,Uttaranchal,India
3/1/2009,13.882,0.648,Uttaranchal,India
4/1/2009,18.358,0.382,Uttaranchal,India
5/1/2009,20.652,0.367,Uttaranchal,India
6/1/2009,23.09,0.443,Uttaranchal,India
7/1/2009,21.6,0.312,Uttaranchal,India
8/1/2009,21.268,0.321,Uttaranchal,India
9/1/2009,18.845,0.585,Uttaranchal,India
10/1/2009,15.923,0.675,Uttaranchal,India
11/1/2009,12.161,0.41,Uttaranchal,India
12/1/2009,8.415,0.633,Uttaranchal,India
1/1/2010,5.296,1.905,Uttaranchal,India
2/1/2010,9.022,0.547,Uttaranchal,India
3/1/2010,15.442,0.256,Uttaranchal,India
4/1/2010,20.234,0.487,Uttaranchal,India
5/1/2010,21.833,0.447,Uttaranchal,India
6/1/2010,22.654,0.493,Uttaranchal,India
7/1/2010,21.086,0.303,Uttaranchal,India
8/1/2010,20.402,0.288,Uttaranchal,India
9/1/2010,18.683,0.406,Uttaranchal,India
10/1/2010,16.676,0.289,Uttaranchal,India
11/1/2010,12.964,0.195,Uttaranchal,India
12/1/2010,7.536,0.456,Uttaranchal,India
1/1/2011,5.183,0.451,Uttaranchal,India
2/1/2011,8.623,0.202,Uttaranchal,India
3/1/2011,12.868,0.98,Uttaranchal,India
4/1/2011,16.718,0.264,Uttaranchal,India
5/1/2011,21.373,0.411,Uttaranchal,India
6/1/2011,21.029,0.476,Uttaranchal,India
7/1/2011,20.629,0.362,Uttaranchal,India
8/1/2011,20.181,0.373,Uttaranchal,India
9/1/2011,19.441,0.287,Uttaranchal,India
10/1/2011,16.435,0.513,Uttaranchal,India
11/1/2011,13.084,0.627,Uttaranchal,India
12/1/2011,7.956,0.607,Uttaranchal,India
1/1/2012,5.032,1.312,Uttaranchal,India
2/1/2012,8.111,0.436,Uttaranchal,India
3/1/2012,12.757,0.463,Uttaranchal,India
4/1/2012,17.078,0.66,Uttaranchal,India
5/1/2012,21.661,0.22,Uttaranchal,India
6/1/2012,24.27,0.511,Uttaranchal,India
7/1/2012,21.285,0.572,Uttaranchal,India
8/1/2012,20.041,0.446,Uttaranchal,India
9/1/2012,19.481,0.413,Uttaranchal,India
10/1/2012,15.61,0.283,Uttaranchal,India
11/1/2012,11.723,0.482,Uttaranchal,India
12/1/2012,8.573,0.718,Uttaranchal,India
1/1/2013,5.21,1.432,Uttaranchal,India
2/1/2013,8.034,1.223,Uttaranchal,India
3/1/2013,13.376,1.222,Uttaranchal,India
4/1/2013,17.303,0.417,Uttaranchal,India
5/1/2013,21.865,0.28,Uttaranchal,India
6/1/2013,21.295,0.888,Uttaranchal,India
7/1/2013,20.647,0.474,Uttaranchal,India
8/1/2013,20.199,0.547,Uttaranchal,India
1/1/1961,18.685,0.232,West Bengal,India
2/1/1961,19.118,0.342,West Bengal,India
3/1/1961,26.358,0.294,West Bengal,India
4/1/1961,29.284,0.309,West Bengal,India
5/1/1961,30.096,0.388,West Bengal,India
6/1/1961,28.895,0.435,West Bengal,India
7/1/1961,28.268,0.278,West Bengal,India
8/1/1961,28.36,0.205,West Bengal,India
9/1/1961,27.837,0.118,West Bengal,India
10/1/1961,26.005,0.299,West Bengal,India
11/1/1961,21.376,0.133,West Bengal,India
12/1/1961,16.566,0.176,West Bengal,India
1/1/1962,16.735,0.28,West Bengal,India
2/1/1962,20.712,0.395,West Bengal,India
3/1/1962,25.16,0.321,West Bengal,India
4/1/1962,28.585,0.255,West Bengal,India
5/1/1962,29.268,0.307,West Bengal,India
6/1/1962,28.965,0.694,West Bengal,India
7/1/1962,28.849,0.294,West Bengal,India
8/1/1962,27.94,0.224,West Bengal,India
9/1/1962,28.071,0.314,West Bengal,India
10/1/1962,25.518,0.455,West Bengal,India
11/1/1962,22.022,0.343,West Bengal,India
12/1/1962,18.61,0.399,West Bengal,India
1/1/1963,17.195,0.307,West Bengal,India
2/1/1963,21.812,0.311,West Bengal,India
3/1/1963,25.132,0.153,West Bengal,India
4/1/1963,27.65,0.147,West Bengal,India
5/1/1963,28.321,0.373,West Bengal,India
6/1/1963,28.918,0.265,West Bengal,India
7/1/1963,28.318,0.283,West Bengal,India
8/1/1963,28.333,0.169,West Bengal,India
9/1/1963,28.197,0.335,West Bengal,India
10/1/1963,26.317,0.28,West Bengal,India
11/1/1963,22.745,0.348,West Bengal,India
12/1/1963,19.105,0.207,West Bengal,India
1/1/1964,18.032,0.305,West Bengal,India
2/1/1964,21.158,0.431,West Bengal,India
3/1/1964,26.506,0.342,West Bengal,India
4/1/1964,28.47,0.343,West Bengal,India
5/1/1964,29.024,0.388,West Bengal,India
6/1/1964,29.685,0.443,West Bengal,India
7/1/1964,27.589,0.196,West Bengal,India
8/1/1964,28.214,0.302,West Bengal,India
9/1/1964,28.084,0.163,West Bengal,India
10/1/1964,26.71,0.345,West Bengal,India
11/1/1964,22.7,0.227,West Bengal,India
12/1/1964,19.041,0.141,West Bengal,India
1/1/1965,18.488,0.25,West Bengal,India
2/1/1965,20.663,0.243,West Bengal,India
3/1/1965,24.104,0.367,West Bengal,India
4/1/1965,27.957,0.289,West Bengal,India
5/1/1965,29.962,0.55,West Bengal,India
6/1/1965,29.839,0.449,West Bengal,India
7/1/1965,27.956,0.121,West Bengal,India
8/1/1965,27.662,0.242,West Bengal,India
9/1/1965,27.783,0.164,West Bengal,India
10/1/1965,26.095,0.411,West Bengal,India
11/1/1965,22.636,0.32,West Bengal,India
12/1/1965,18.473,0.319,West Bengal,India
1/1/1966,17.843,0.431,West Bengal,India
2/1/1966,22.1,0.295,West Bengal,India
3/1/1966,25.688,0.398,West Bengal,India
4/1/1966,29.45,0.256,West Bengal,India
5/1/1966,30.792,0.315,West Bengal,India
6/1/1966,29.251,0.516,West Bengal,India
7/1/1966,28.742,0.271,West Bengal,India
8/1/1966,28.268,0.355,West Bengal,India
9/1/1966,27.974,0.495,West Bengal,India
10/1/1966,25.738,0.477,West Bengal,India
11/1/1966,23.356,0.256,West Bengal,India
12/1/1966,18.515,0.424,West Bengal,India
1/1/1967,18.189,0.47,West Bengal,India
2/1/1967,21.647,0.346,West Bengal,India
3/1/1967,24.157,0.255,West Bengal,India
4/1/1967,27.158,0.22,West Bengal,India
5/1/1967,29.671,0.324,West Bengal,India
6/1/1967,29.752,0.315,West Bengal,India
7/1/1967,28.534,0.352,West Bengal,India
8/1/1967,28.078,0.261,West Bengal,India
9/1/1967,27.775,0.204,West Bengal,India
10/1/1967,25.813,0.186,West Bengal,India
11/1/1967,21.552,0.377,West Bengal,India
12/1/1967,19.757,0.259,West Bengal,India
1/1/1968,17.718,0.291,West Bengal,India
2/1/1968,19.84,0.384,West Bengal,India
3/1/1968,25.301,0.351,West Bengal,India
4/1/1968,28.141,0.235,West Bengal,India
5/1/1968,30.038,0.282,West Bengal,India
6/1/1968,27.94,0.212,West Bengal,India
7/1/1968,28.085,0.304,West Bengal,India
8/1/1968,28.114,0.216,West Bengal,India
9/1/1968,28.574,0.148,West Bengal,India
